EVENT_TIME,SL_DEPTH,DSL_VAL,FLOW_VAL,G1_ELEVATION,USL_VAL,hu,hd,Cd,Q_MI,SL_DEPTH_COR,Vg,Vu,Area_ch,Vc,V,h,G1_ANGLE,Vg_hor,Cc,Vg_d,DDSL_VAL,HL,WS
2021-02-05 03:15:00,0.409,8.8813398,129.5747,8.943,9.2623301,0.31933010000000017,0.0,0.73,1.4579427489968584,8.907375166666668,1.218150733583,0.3050129496434947,7.568038799999995,0.19264472441616703,0.10183692757497322,-0.026035366666668835,35.27694170781627,0.9944618103742927,0.7035354152688648,1.7314703810858885,9.273757366666667,-0.032582433333332605,-8.565308447248319e-06
2021-02-06 01:00:00,0.385,8.8494063,139.9853,8.965,9.3008154,0.33581539999999954,0.0,0.73,1.5722861809028599,8.883375166666667,1.2491983639419315,0.31929907981479355,7.3764378,0.2131497917467507,0.10463478473764884,-0.0339688666666671,36.13732850048574,1.0088599039474213,0.7041145482402356,1.7741408227737965,9.2511735,-0.023232799999999887,-6.107465825446868e-06
2021-02-06 22:45:00,0.394,8.8611563,145.36525,8.967,9.3145332,0.3475331999999991,0.0,0.73,1.655293972656627,8.892375166666667,1.2708059870340538,0.33268265626283566,7.446937799999995,0.2222784743356696,0.10805356339199884,-0.031218866666668177,36.21601084428718,1.0252802221162967,0.7041635350635436,1.804702918789137,9.259039641935484,-0.02711665806451541,-7.1284590074961645e-06
2021-02-07 11:15:00,0.392,8.8618379,132.7157,9.024,9.3436035,0.31960350000000126,0.0,0.73,1.4598155141361902,8.890375166666667,1.2186720924465309,0.28710810940575954,7.451027399999996,0.19592137241854607,0.09321482848920151,-0.02853726666666745,38.493322768305845,0.9538311254031048,0.7053090984931489,1.7278553403750947,9.259974455555556,-0.026863444444443718,-7.061893912840094e-06
2021-02-07 20:30:00,0.376,8.8640186,90.364664,9.103,9.3520918,0.24909180000000042,0.0,0.73,1.0044303600076168,8.874375166666667,1.0758725279132293,0.1963172180423741,7.464111599999997,0.13456797189468833,0.06580614547287483,-0.010356566666667177,41.775160849283374,0.8023479553726702,0.7061224544334357,1.5236344930801928,9.267686006382979,-0.021332593617020723,-5.607937333601662e-06
2021-02-08 09:20:00,0.429,8.8723457,216.64260000000002,8.840499999999999,9.2957373,0.45523730000000207,0.03184570000000164,0.7263283558660016,2.469150616284863,8.927375166666668,1.4471387116562382,0.5033794939747397,7.514074200000001,0.3286034381035075,0.15885023443820953,-0.055029466666667304,31.380455499716817,1.2354635214674334,0.6998202342267607,2.0678720632523553,9.2287715,-0.06857419999999975,-1.802686645636166e-05
2021-02-08 12:05:00,0.466,8.8980234,260.19018571428575,8.7,9.2399434,0.5399434000000003,0.1980234000000003,0.6821375879709364,2.995381624982835,8.964375166666667,1.480145271682825,0.6378537693612888,7.668140399999997,0.3906268624114963,0.18761895983759258,-0.06635176666666709,26.285623441081427,1.327094663940772,0.6916940493722131,2.139884350640599,9.2352551,-0.08776829999999974,-2.3072634069400563e-05
2021-02-08 18:15:00,0.458,8.9044727,215.0888,8.867,9.318251,0.4512509999999992,0.03747269999999858,0.7252415943127959,2.433143900454514,8.956375166666668,1.4386330562015412,0.48765004138513357,7.706836199999996,0.31571241911882275,0.15315365216915672,-0.05190246666666809,32.37145513835088,1.2150619560691422,0.7009470992864482,2.052413167364619,9.260677771428572,-0.0687949285714275,-1.8084891843172316e-05
2021-02-08 22:00:00,0.476,8.9035469,264.58455000000004,8.737,9.2745352,0.5375352000000007,0.16654690000000016,0.6936262913764727,3.0254761548240343,8.974375166666668,1.501714047450019,0.6269530812352595,7.701281400000001,0.3928536041838484,0.18729877261215136,-0.07082826666666797,27.60371562564771,1.3307792424823481,0.6942070996602326,2.1632075618140556,9.240765249999999,-0.08778165000000121,-2.3076143533123345e-05
2021-02-08 23:05:00,0.494,8.9188877,273.320175,8.688500000000001,9.2486055,0.5601054999999988,0.23038769999999964,0.6720642925501039,3.117980552764233,8.992375166666667,1.485265121465496,0.6594019790584225,7.7933262000000045,0.4000834140324103,0.19069900710360083,-0.07348746666666628,25.879018863254473,1.3363192759754212,0.6908543803391378,2.1498960761258905,9.249002,-0.09488570000000002,-2.494366456361725e-05
